"data-entry-id","data-entry-url","data-entry-votes","data-entry-comments","nsfw_indicator","timestamp"
"aK23rxO","http://9gag.com/gag/aK23rxO","4523","214","False","20161106121228"
"a0djDwQ","http://9gag.com/gag/a0djDwQ","3022","192","False","20161106121228"
"aXAwO7d","http://9gag.com/gag/aXAwO7d","4305","270","False","20161106121228"
"a7ZZwM2","http://9gag.com/gag/a7ZZwM2","2725","195","False","20161106121228"
"aVDDjAO","http://9gag.com/gag/aVDDjAO","6090","444","False","20161106121228"
"aVDeZDv","http://9gag.com/gag/aVDeZDv","6499","237","False","20161106121228"
"aDjj30N","http://9gag.com/gag/aDjj30N","7635","576","False","20161106121228"
"aDjj1MB","http://9gag.com/gag/aDjj1MB","4612","165","False","20161106121228"
"a4ZZp4w","http://9gag.com/gag/a4ZZp4w","6971","210","False","20161106121228"
"agqqzRw","http://9gag.com/gag/agqqzRw","5067","261","False","20161107221358"
"ajqDo51","http://9gag.com/gag/ajqDo51","4441","281","False","20161107221358"
"avrredd","http://9gag.com/gag/avrredd","5113","605","False","20161107221358"
"aMww4oW","http://9gag.com/gag/aMww4oW","6674","389","False","20161107221358"
"a9WYgm1","http://9gag.com/gag/a9WYgm1","6731","195","False","20161107221358"
"azrryQB","http://9gag.com/gag/azrryQB","9679","108","False","20161107221358"
"aW8MN4Z","http://9gag.com/gag/aW8MN4Z","14958","136","False","20161107221358"
"anyy5Pn","http://9gag.com/gag/anyy5Pn","6677","413","False","20161107221358"
"aeYYm4q","http://9gag.com/gag/aeYYm4q","13809","234","False","20161107221358"
"aNddYQ6","http://9gag.com/gag/aNddYQ6","13244","237","False","20161107221358"
"a37jO1r","http://9gag.com/gag/a37jO1r","5372","172","False","20161107222736"
"arOOyVX","http://9gag.com/gag/arOOyVX","4089","497","False","20161107222736"
"agqqzRw","http://9gag.com/gag/agqqzRw","6194","321","False","20161107222736"
"ajqDo51","http://9gag.com/gag/ajqDo51","5052","324","False","20161107222736"
"avrredd","http://9gag.com/gag/avrredd","5528","637","False","20161107222736"
"aMww4oW","http://9gag.com/gag/aMww4oW","7234","404","False","20161107222736"
"a9WYgm1","http://9gag.com/gag/a9WYgm1","7242","205","False","20161107222736"
"azrryQB","http://9gag.com/gag/azrryQB","10356","116","False","20161107222736"
"aW8MN4Z","http://9gag.com/gag/aW8MN4Z","15991","140","False","20161107222736"
"anyy5Pn","http://9gag.com/gag/anyy5Pn","7089","445","False","20161107222736"
"axgV2vb","http://9gag.com/gag/axgV2vb","6183","271","False","20161108070200"
"aW88w9d","http://9gag.com/gag/aW88w9d","6301","142","False","20161108070200"
"aDjjv0B","http://9gag.com/gag/aDjjv0B","10084","217","False","20161108070200"
"anyyo30","http://9gag.com/gag/anyyo30","7133","167","False","20161108070200"
"a0dbP9Q","http://9gag.com/gag/a0dbP9Q","6287","260","False","20161108070200"
"aLMD66x","http://9gag.com/gag/aLMD66x","5138","81","False","20161108070200"
"avrGPLM","http://9gag.com/gag/avrGPLM","3151","382","False","20161108070200"
"aDjj67G","http://9gag.com/gag/aDjj67G","8633","167","False","20161108070200"
"aVDDoXK","http://9gag.com/gag/aVDDoXK","5738","85","False","20161108070200"
"aRKmAAy","http://9gag.com/gag/aRKmAAy","7979","292","False","20161108070200"
"aZBBVd6","http://9gag.com/gag/aZBBVd6","2408","304","False","20161108015556"
"ayLLrbX","http://9gag.com/gag/ayLLrbX","3609","332","False","20161108015556"
"aZBB8Np","http://9gag.com/gag/aZBB8Np","3584","72","False","20161108015556"
"aXAAO1P","http://9gag.com/gag/aXAAO1P","7447","284","False","20161108015556"
"aeYYm9O","http://9gag.com/gag/aeYYm9O","14068","125","False","20161108015556"
"aYKKmP0","http://9gag.com/gag/aYKKmP0","6110","348","False","20161108015556"
"aDjjqPB","http://9gag.com/gag/aDjjqPB","11702","146","False","20161108015556"
"aBwwe6D","http://9gag.com/gag/aBwwe6D","8275","459","False","20161108015556"
"ajqqp68","http://9gag.com/gag/ajqqp68","8978","385","False","20161108015556"
"a8ppRXZ","http://9gag.com/gag/a8ppRXZ","6209","202","False","20161108015556"
"aRKmLrM","http://9gag.com/gag/aRKmLrM","3218","431","False","20161109072807"
"aXAqO7P","http://9gag.com/gag/aXAqO7P","3354","84","False","20161109072807"
"ao21em0","http://9gag.com/gag/ao21em0","5959","161","False","20161109072807"
"aQM9z7z","http://9gag.com/gag/aQM9z7z","9738","171","False","20161109072807"
"axgVK01","http://9gag.com/gag/axgVK01","4918","695","False","20161109072807"
"a9WrXbL","http://9gag.com/gag/a9WrXbL","3930","216","False","20161109072807"
"a9Wrymm","http://9gag.com/gag/a9Wrymm","5354","522","False","20161109072807"
"axgVzYK","http://9gag.com/gag/axgVzYK","13332","601","False","20161109072807"
"a9WrvY6","http://9gag.com/gag/a9WrvY6","4918","336","False","20161109072807"
"a9Wr0Ym","http://9gag.com/gag/a9Wr0Ym","1379","204","False","20161109072807"
"aVDqwxw","http://9gag.com/gag/aVDqwxw","6294","274","False","20161109180209"
"aG01ENK","http://9gag.com/gag/aG01ENK","4846","441","False","20161109180209"
"azr8mdN","http://9gag.com/gag/azr8mdN","4817","552","False","20161109180209"
"aVDq0wy","http://9gag.com/gag/aVDq0wy","6045","416","False","20161109180209"
"a0dbedd","http://9gag.com/gag/a0dbedd","5190","566","False","20161109180209"
"a1dd6MY","http://9gag.com/gag/a1dd6MY","4275","171","False","20161109180209"
"aZBmM3X","http://9gag.com/gag/aZBmM3X","7362","402","False","20161109180209"
"aG00mB6","http://9gag.com/gag/aG00mB6","12535","201","False","20161109180209"
"a9WrBY6","http://9gag.com/gag/a9WrBY6","5303","468","False","20161109180209"
"aw5nB38","http://9gag.com/gag/aw5nB38","10651","379","False","20161109180209"
"aXAqGG2","http://9gag.com/gag/aXAqGG2","7295","204","False","20161110150634"
"agqLW7v","http://9gag.com/gag/agqLW7v","13228","89","False","20161110150634"
"aAwDNwZ","http://9gag.com/gag/aAwDNwZ","3247","289","False","20161110150634"
"amrYv9o","http://9gag.com/gag/amrYv9o","4949","273","False","20161110150634"
"aVDML78","http://9gag.com/gag/aVDML78","6127","795","False","20161110150634"
"avrrqYn","http://9gag.com/gag/avrrqYn","11899","127","False","20161110150634"
"adq9voj","http://9gag.com/gag/adq9voj","8178","303","False","20161110150634"
"a8p8WQY","http://9gag.com/gag/a8p8WQY","17704","748","False","20161110150634"
"aLMDExP","http://9gag.com/gag/aLMDExP","14274","256","False","20161110150634"
"a2d45pe","http://9gag.com/gag/a2d45pe","10714","511","False","20161110150634"
"agqLrEx","http://9gag.com/gag/agqLrEx","4583","166","False","20161110024644"
"aw55j3r","http://9gag.com/gag/aw55j3r","3913","172","False","20161110024644"
"axg0bqY","http://9gag.com/gag/axg0bqY","3626","167","False","20161110024644"
"a9WWxzD","http://9gag.com/gag/a9WWxzD","6485","173","False","20161110024644"
"aXAqYbd","http://9gag.com/gag/aXAqYbd","1523","59","False","20161110024644"
"aG00qr7","http://9gag.com/gag/aG00qr7","6179","173","False","20161110024644"
"a8pyGbQ","http://9gag.com/gag/a8pyGbQ","6981","198","False","20161110024644"
"adqqA2Z","http://9gag.com/gag/adqqA2Z","4838","201","False","20161110024644"
"a0dbP6z","http://9gag.com/gag/a0dbP6z","10160","176","False","20161110024644"
"aeYbzKm","http://9gag.com/gag/aeYbzKm","5081","278","False","20161110024644"
"aVDMQBM","http://9gag.com/gag/aVDMQBM","3896","70","False","20161111000837"
"aBw8eZZ","http://9gag.com/gag/aBw8eZZ","16431","204","False","20161111000837"
"aK2DM7N","http://9gag.com/gag/aK2DM7N","7690","252","False","20161111000837"
"aBwWmzA","http://9gag.com/gag/aBwWmzA","6335","284","False","20161111000837"
"arO5rj6","http://9gag.com/gag/arO5rj6","11711","147","False","20161111000837"
"aDjz94G","http://9gag.com/gag/aDjz94G","9043","148","False","20161111000837"
"aMwAWM1","http://9gag.com/gag/aMwAWM1","4099","232","False","20161111000837"
"aMwAqn6","http://9gag.com/gag/aMwAqn6","11831","116","False","20161111000837"
"aW8qA0Z","http://9gag.com/gag/aW8qA0Z","6636","392","False","20161111000837"
"a5ZnjZL","http://9gag.com/gag/a5ZnjZL","10829","213","False","20161111000837"
"aBw8eZZ","http://9gag.com/gag/aBw8eZZ","15725","194","False","20161111000039"
"aK2DM7N","http://9gag.com/gag/aK2DM7N","7425","240","False","20161111000039"
"aBwWmzA","http://9gag.com/gag/aBwWmzA","6124","276","False","20161111000039"
"arO5rj6","http://9gag.com/gag/arO5rj6","11344","144","False","20161111000039"
"aDjz94G","http://9gag.com/gag/aDjz94G","8740","144","False","20161111000039"
"aMwAWM1","http://9gag.com/gag/aMwAWM1","3961","227","False","20161111000039"
"aMwAqn6","http://9gag.com/gag/aMwAqn6","11484","116","False","20161111000039"
"aW8qA0Z","http://9gag.com/gag/aW8qA0Z","6500","382","False","20161111000039"
"a5ZnjZL","http://9gag.com/gag/a5ZnjZL","10525","210","False","20161111000039"
"aYK43E2","http://9gag.com/gag/aYK43E2","11040","234","False","20161111000039"
"a9WAevo","http://9gag.com/gag/a9WAevo","4383","191","False","20161112004806"
"aNd1ZMK","http://9gag.com/gag/aNd1ZMK","3278","255","False","20161112004806"
"a5Zodng","http://9gag.com/gag/a5Zodng","6914","333","False","20161112004806"
"aeYMMXW","http://9gag.com/gag/aeYMMXW","9943","348","False","20161112004806"
"a9Wpbd0","http://9gag.com/gag/a9Wpbd0","4961","416","False","20161112004806"
"a1dK9ob","http://9gag.com/gag/a1dK9ob","11016","145","False","20161112004806"
"arO5j45","http://9gag.com/gag/arO5j45","4703","344","False","20161112004806"
"aBwx8BO","http://9gag.com/gag/aBwx8BO","5549","417","False","20161112004806"
"aeYM3qj","http://9gag.com/gag/aeYM3qj","8106","522","False","20161112004806"
"a1doomY","http://9gag.com/gag/a1doomY","4470","566","False","20161112004806"
"aDjxV4K","http://9gag.com/gag/aDjxV4K","4409","678","False","20161112102117"
"aLMje2M","http://9gag.com/gag/aLMje2M","5094","337","False","20161112102117"
"a0dKLKQ","http://9gag.com/gag/a0dKLKQ","6880","212","False","20161112102117"
"a7ZMM5z","http://9gag.com/gag/a7ZMM5z","4320","194","False","20161112102117"
"aXAv3W9","http://9gag.com/gag/aXAv3W9","9984","245","False","20161112102117"
"aAwDneE","http://9gag.com/gag/aAwDneE","5620","218","False","20161112102117"
"aERxD8o","http://9gag.com/gag/aERxD8o","5795","305","False","20161112102117"
"a2doy7Y","http://9gag.com/gag/a2doy7Y","7486","225","False","20161112102117"
"adq9A49","http://9gag.com/gag/adq9A49","12283","168","False","20161112102117"
"ayLXB0Y","http://9gag.com/gag/ayLXB0Y","25257","195","False","20161112102117"
"a0dKrVQ","http://9gag.com/gag/a0dKrVQ","5011","177","False","20161113060919"
"azrXK9p","http://9gag.com/gag/azrXK9p","8532","253","False","20161113060919"
"aMwjM1x","http://9gag.com/gag/aMwjM1x","6596","108","False","20161113060919"
"a4Z7qoy","http://9gag.com/gag/a4Z7qoy","10396","117","False","20161113060919"
"a1do5NG","http://9gag.com/gag/a1do5NG","8732","116","False","20161113060919"
"aPMjb7q","http://9gag.com/gag/aPMjb7q","6530","243","False","20161113060919"
"ayLXr5V","http://9gag.com/gag/ayLXr5V","2500","654","False","20161113060919"
"ayLXw7b","http://9gag.com/gag/ayLXw7b","15065","332","False","20161113060919"
"a8po486","http://9gag.com/gag/a8po486","11263","151","False","20161113060919"
"aK2j8jg","http://9gag.com/gag/aK2j8jg","8047","83","False","20161113060919"
"adqKmwM","http://9gag.com/gag/adqKmwM","3801","198","False","20161113102808"
"aERxV8x","http://9gag.com/gag/aERxV8x","8466","207","False","20161113102808"
"aNdYm94","http://9gag.com/gag/aNdYm94","5497","351","False","20161113102808"
"amr7PRy","http://9gag.com/gag/amr7PRy","6128","173","False","20161113102808"
"a4Z78z1","http://9gag.com/gag/a4Z78z1","7154","276","False","20161113102808"
"a5Zoj3q","http://9gag.com/gag/a5Zoj3q","10753","292","False","20161113102808"
"aeYMWQm","http://9gag.com/gag/aeYMWQm","9065","296","False","20161113102808"
"ajqELLg","http://9gag.com/gag/ajqELLg","6999","400","False","20161113102808"
"aMwZG0V","http://9gag.com/gag/aMwZG0V","5092","489","False","20161113102808"
"a7ZMYVr","http://9gag.com/gag/a7ZMYVr","15326","159","False","20161113102808"
"aLMgnev","http://9gag.com/gag/aLMgnev","4990","329","False","20161114231043"
"ao2e8bm","http://9gag.com/gag/ao2e8bm","4911","314","False","20161114231043"
"ao2enV2","http://9gag.com/gag/ao2enV2","5615","303","False","20161114231043"
"amrBY1d","http://9gag.com/gag/amrBY1d","7682","427","False","20161114231043"
"a0dQovZ","http://9gag.com/gag/a0dQovZ","7444","351","False","20161114231043"
"a7Z3ZYx","http://9gag.com/gag/a7Z3ZYx","4098","250","False","20161114231043"
"aRK3dR7","http://9gag.com/gag/aRK3dR7","4321","115","False","20161114231043"
"a4ZQBrw","http://9gag.com/gag/a4ZQBrw","11335","124","False","20161114231043"
"aZBLV0p","http://9gag.com/gag/aZBLV0p","3870","193","False","20161114231043"
"aqrKNBP","http://9gag.com/gag/aqrKNBP","8407","230","False","20161114231043"
"aprmgN5","http://9gag.com/gag/aprmgN5","6343","301","False","20161114120047"
"aLMj36P","http://9gag.com/gag/aLMj36P","8230","104","False","20161114120047"
"aVD358P","http://9gag.com/gag/aVD358P","10332","139","False","20161114120047"
"aLMg21A","http://9gag.com/gag/aLMg21A","5228","493","False","20161114120047"
"a4Z7X7m","http://9gag.com/gag/a4Z7X7m","11018","71","False","20161114120047"
"a1doq1w","http://9gag.com/gag/a1doq1w","19810","219","False","20161114120047"
"aW81rM4","http://9gag.com/gag/aW81rM4","5073","518","False","20161114120047"
"aK2jXMZ","http://9gag.com/gag/aK2jXMZ","9685","499","False","20161114120047"
"avr8eyX","http://9gag.com/gag/avr8eyX","3795","556","False","20161114120047"
"agqnX4q","http://9gag.com/gag/agqnX4q","15928","184","False","20161114120047"
"aAw3DyE","http://9gag.com/gag/aAw3DyE","6907","174","True","20161115130818"
"aOdYZg3","http://9gag.com/gag/aOdYZg3","4481","189","False","20161115130818"
"aVDY3Aw","http://9gag.com/gag/aVDY3Aw","8703","250","False","20161115130818"
"amrBOY4","http://9gag.com/gag/amrBOY4","11075","357","False","20161115130818"
"aZBLdM6","http://9gag.com/gag/aZBLdM6","7012","315","False","20161115130818"
"ab6Yn2L","http://9gag.com/gag/ab6Yn2L","4463","353","False","20161115130818"
"aBw0MAz","http://9gag.com/gag/aBw0MAz","5432","383","False","20161115130818"
"axgzRo1","http://9gag.com/gag/axgzRo1","10493","310","False","20161115130818"
"ab6YB7E","http://9gag.com/gag/ab6YB7E","12059","280","False","20161115130818"
"a37QOM8","http://9gag.com/gag/a37QOM8","9232","363","False","20161115130818"
"aG0Z4M6","http://9gag.com/gag/aG0Z4M6","2956","249","False","20161115061300"
"aprm7Z9","http://9gag.com/gag/aprm7Z9","9806","147","False","20161115061300"
"aprmV3B","http://9gag.com/gag/aprmV3B","6468","135","False","20161115061300"
"aprmeLM","http://9gag.com/gag/aprmeLM","4987","107","False","20161115061300"
"a0dQ11v","http://9gag.com/gag/a0dQ11v","10444","112","True","20161115061300"
"aW8YvYA","http://9gag.com/gag/aW8YvYA","3019","178","False","20161115061300"
"ayLBKvV","http://9gag.com/gag/ayLBKvV","11531","240","False","20161115061300"
"a7Z3gMz","http://9gag.com/gag/a7Z3gMz","7058","394","False","20161115061300"
"a8p32OQ","http://9gag.com/gag/a8p32OQ","6068","172","False","20161115061300"
"any9Pjz","http://9gag.com/gag/any9Pjz","14287","170","False","20161115061300"
"aRK0V3j","http://9gag.com/gag/aRK0V3j","5383","109","False","20161116021220"
"aDjgGqO","http://9gag.com/gag/aDjgGqO","5092","215","False","20161116021220"
"a8p54G6","http://9gag.com/gag/a8p54G6","4808","611","False","20161116021220"
"aBwgY1x","http://9gag.com/gag/aBwgY1x","8088","149","False","20161116021220"
"aeY56vB","http://9gag.com/gag/aeY56vB","13482","295","False","20161116021220"
"aZB7mBQ","http://9gag.com/gag/aZB7mBQ","16139","169","False","20161116021220"
"aPMRDQq","http://9gag.com/gag/aPMRDQq","6455","73","False","20161116021220"
"ajq8VoG","http://9gag.com/gag/ajq8VoG","7787","96","False","20161116021220"
"aMwYwNG","http://9gag.com/gag/aMwYwNG","7015","278","False","20161116021220"
"aOd0mL2","http://9gag.com/gag/aOd0mL2","8843","290","False","20161116021220"
"aMwYyn1","http://9gag.com/gag/aMwYyn1","9449","194","False","20161117044830"
"aDjgzdx","http://9gag.com/gag/aDjgzdx","7376","242","False","20161117044830"
"ayLoQzX","http://9gag.com/gag/ayLoQzX","11334","191","False","20161117044830"
"aeY5bbQ","http://9gag.com/gag/aeY5bbQ","10379","177","False","20161117044830"
"aRK0Kvy","http://9gag.com/gag/aRK0Kvy","8668","144","False","20161117044830"
"aXAjKQz","http://9gag.com/gag/aXAjKQz","10401","141","False","20161117044830"
"aNd0AY4","http://9gag.com/gag/aNd0AY4","10442","277","False","20161117044830"
"aG0gZ20","http://9gag.com/gag/aG0gZ20","11168","175","False","20161117044830"
"aBwgrw2","http://9gag.com/gag/aBwgrw2","10359","263","False","20161117044830"
"a0dRjNL","http://9gag.com/gag/a0dRjNL","15409","132","False","20161117044830"
"aNd0dBG","http://9gag.com/gag/aNd0dBG","5972","284","False","20161117010908"
"a9WRn6W","http://9gag.com/gag/a9WRn6W","4485","316","False","20161117010908"
"aDjgj77","http://9gag.com/gag/aDjgj77","8567","246","False","20161117010908"
"a0dRjMz","http://9gag.com/gag/a0dRjMz","8227","239","False","20161117010908"
"aG0gg1n","http://9gag.com/gag/aG0gg1n","7113","208","False","20161117010908"
"aMwZyzR","http://9gag.com/gag/aMwZyzR","6651","76","False","20161117010908"
"agq55OK","http://9gag.com/gag/agq55OK","3103","230","False","20161117010908"
"amr5v8V","http://9gag.com/gag/amr5v8V","5841","218","False","20161117010908"
"a4ZQ8P6","http://9gag.com/gag/a4ZQ8P6","13645","106","False","20161117010908"
"aW8ExxK","http://9gag.com/gag/aW8ExxK","3463","237","False","20161117010908"
"a4ZRRZm","http://9gag.com/gag/a4ZRRZm","8844","174","False","20161118003212"
"aeY5myW","http://9gag.com/gag/aeY5myW","11696","581","True","20161118003212"
"aLM0NX6","http://9gag.com/gag/aLM0NX6","10359","337","False","20161118003212"
"a6MN3G9","http://9gag.com/gag/a6MN3G9","4888","220","False","20161118003212"
"aMwYneW","http://9gag.com/gag/aMwYneW","5801","279","False","20161118003212"
"a5ZRN1o","http://9gag.com/gag/a5ZRN1o","8484","232","False","20161118003212"
"a8p5Bq6","http://9gag.com/gag/a8p5Bq6","4297","414","False","20161118003212"
"aRK0O4M","http://9gag.com/gag/aRK0O4M","4454","998","False","20161118003212"
"ab6rqyO","http://9gag.com/gag/ab6rqyO","8126","186","False","20161118003212"
"any5beB","http://9gag.com/gag/any5beB","10441","219","False","20161118003212"
"aYK71q0","http://9gag.com/gag/aYK71q0","10200","85","False","20161118211814"
"a0dN50L","http://9gag.com/gag/a0dN50L","11634","281","False","20161118211814"
"any4yjV","http://9gag.com/gag/any4yjV","9946","155","False","20161118211814"
"ao25wm0","http://9gag.com/gag/ao25wm0","7580","229","False","20161118211814"
"ayLep0y","http://9gag.com/gag/ayLep0y","5584","202","False","20161118211814"
"aOd7VY6","http://9gag.com/gag/aOd7VY6","13011","267","False","20161118211814"
"a8pGy6d","http://9gag.com/gag/a8pGy6d","7465","247","False","20161118211814"
"aZBy3R9","http://9gag.com/gag/aZBy3R9","11737","259","False","20161118211814"
"aW8xO5x","http://9gag.com/gag/aW8xO5x","8907","174","False","20161118211814"
"aDjgGWK","http://9gag.com/gag/aDjgGWK","14593","100","False","20161118211814"
"arOVNR5","http://9gag.com/gag/arOVNR5","8513","182","False","20161119081854"
"a9Wn5w6","http://9gag.com/gag/a9Wn5w6","4683","435","False","20161119081854"
"aRK7REG","http://9gag.com/gag/aRK7REG","4289","352","False","20161119081854"
"amrvYgV","http://9gag.com/gag/amrvYgV","9093","170","False","20161119081854"
"amrvnyv","http://9gag.com/gag/amrvnyv","12877","359","False","20161119081854"
"amrv8Vj","http://9gag.com/gag/amrv8Vj","7318","345","False","20161119081854"
"aOd7Y22","http://9gag.com/gag/aOd7Y22","9192","122","False","20161119081854"
"aK27D4Q","http://9gag.com/gag/aK27D4Q","1906","439","False","20161119081854"
"aPM78DP","http://9gag.com/gag/aPM78DP","8022","282","False","20161119081854"
"aRK7GnA","http://9gag.com/gag/aRK7GnA","1991","411","False","20161119081854"
"aLM07n6","http://9gag.com/gag/aLM07n6","4158","170","False","20161119053123"
"arOVpyy","http://9gag.com/gag/arOVpyy","3722","205","False","20161119053123"
"aYKyVrV","http://9gag.com/gag/aYKyVrV","5589","135","False","20161119053123"
"aRK76Gq","http://9gag.com/gag/aRK76Gq","5376","108","False","20161119053123"
"any4xdz","http://9gag.com/gag/any4xdz","1154","72","False","20161119053123"
"aVDwvqO","http://9gag.com/gag/aVDwvqO","7941","234","False","20161119053123"
"any5mbL","http://9gag.com/gag/any5mbL","8167","142","False","20161119053123"
"azrmjPK","http://9gag.com/gag/azrmjPK","6926","232","False","20161119053123"
"aw5oYX1","http://9gag.com/gag/aw5oYX1","4957","179","False","20161119053123"
"aNdg4YA","http://9gag.com/gag/aNdg4YA","6658","106","False","20161119053123"
"aVDwERw","http://9gag.com/gag/aVDwERw","11244","62","False","20161120140830"
"avr528b","http://9gag.com/gag/avr528b","4216","401","False","20161120140830"
"ajq9zZ1","http://9gag.com/gag/ajq9zZ1","6523","239","False","20161120140830"
"aOd3qw3","http://9gag.com/gag/aOd3qw3","17124","872","False","20161120140830"
"any4xxo","http://9gag.com/gag/any4xxo","11236","133","False","20161120140830"
"ajqmQmw","http://9gag.com/gag/ajqmQmw","4133","501","False","20161120140830"
"a2dWBd9","http://9gag.com/gag/a2dWBd9","3878","329","False","20161120140830"
"aG0pw3G","http://9gag.com/gag/aG0pw3G","7231","515","False","20161120140830"
"axg9A0M","http://9gag.com/gag/axg9A0M","10580","299","False","20161120140830"
"arOMeoy","http://9gag.com/gag/arOMeoy","7176","262","False","20161120140830"
"aK27BVW","http://9gag.com/gag/aK27BVW","11518","133","False","20161120032722"
"ajq9B7g","http://9gag.com/gag/ajq9B7g","16828","289","False","20161120032722"
"aZByzY0","http://9gag.com/gag/aZByzY0","10318","203","False","20161120032722"
"aLMwAEW","http://9gag.com/gag/aLMwAEW","5228","198","False","20161120032722"
"a1dWD3R","http://9gag.com/gag/a1dWD3R","5185","336","False","20161120032722"
"aVDYZen","http://9gag.com/gag/aVDYZen","2571","345","False","20161120032722"
"aYKyMGv","http://9gag.com/gag/aYKyMGv","9871","248","False","20161120032722"
"aVDwBBy","http://9gag.com/gag/aVDwBBy","5545","265","False","20161120032722"
"aMwxmx1","http://9gag.com/gag/aMwxmx1","5211","339","False","20161120032722"
"aBwmLPA","http://9gag.com/gag/aBwmLPA","4919","414","False","20161120032722"
"anyQ7ZV","http://9gag.com/gag/anyQ7ZV","6707","390","False","20161121081157"
"ab6V5RL","http://9gag.com/gag/ab6V5RL","5360","360","False","20161121081157"
"aXAoMBV","http://9gag.com/gag/aXAoMBV","6289","407","True","20161121081157"
"amrP6Vy","http://9gag.com/gag/amrP6Vy","10058","226","False","20161121081157"
"a9Wn9Wm","http://9gag.com/gag/a9Wn9Wm","10356","178","False","20161121081157"
"aRKXQ5y","http://9gag.com/gag/aRKXQ5y","10486","135","False","20161121081157"
"ajqm9wq","http://9gag.com/gag/ajqm9wq","14066","203","False","20161121081157"
"aBwmA81","http://9gag.com/gag/aBwmA81","10583","176","False","20161121081157"
"aERp88x","http://9gag.com/gag/aERp88x","12128","148","False","20161121081157"
"aG0pO47","http://9gag.com/gag/aG0pO47","2814","236","False","20161121081157"
"any4mOB","http://9gag.com/gag/any4mOB","4496","187","False","20161121043046"
"a2d7K1e","http://9gag.com/gag/a2d7K1e","9542","155","False","20161121043046"
"agqBo7K","http://9gag.com/gag/agqBo7K","3757","175","False","20161121043046"
"aprG8gn","http://9gag.com/gag/aprG8gn","4695","176","False","20161121043046"
"a2d75xe","http://9gag.com/gag/a2d75xe","3202","411","False","20161121043046"
"ab6GWmE","http://9gag.com/gag/ab6GWmE","13464","321","False","20161121043046"
"aAwbxAZ","http://9gag.com/gag/aAwbxAZ","4198","209","False","20161121043046"
"a0dNBLZ","http://9gag.com/gag/a0dNBLZ","6391","232","False","20161121043046"
"aW8jObx","http://9gag.com/gag/aW8jObx","3659","170","False","20161121043046"
"a4ZEYpQ","http://9gag.com/gag/a4ZEYpQ","7320","205","False","20161121043046"
"a7ZEWNz","http://9gag.com/gag/a7ZEWNz","6070","259","False","20161122022743"
"aLMpe9W","http://9gag.com/gag/aLMpe9W","6851","264","False","20161122022743"
"aW8jBZ6","http://9gag.com/gag/aW8jBZ6","7425","206","False","20161122022743"
"aDjdGOZ","http://9gag.com/gag/aDjdGOZ","9649","279","False","20161122022743"
"aZB0PLV","http://9gag.com/gag/aZB0PLV","5938","184","False","20161122022743"
"aPM3oyG","http://9gag.com/gag/aPM3oyG","11452","377","False","20161122022743"
"aRKXQzM","http://9gag.com/gag/aRKXQzM","7900","151","False","20161122022743"
"a4Z3v51","http://9gag.com/gag/a4Z3v51","12134","210","False","20161122022743"
"a1drQGD","http://9gag.com/gag/a1drQGD","3590","386","False","20161122022743"
"a9WnQxm","http://9gag.com/gag/a9WnQxm","11630","154","False","20161122022743"
"anyQdqo","http://9gag.com/gag/anyQdqo","4240","106","False","20161122080159"
"a0d723v","http://9gag.com/gag/a0d723v","6444","110","False","20161122080159"
"aDjd4AO","http://9gag.com/gag/aDjd4AO","4462","83","False","20161122080159"
"aVD7rDP","http://9gag.com/gag/aVD7rDP","4499","420","False","20161122080159"
"aprNWR8","http://9gag.com/gag/aprNWR8","6916","917","False","20161122080159"
"a6ME6WN","http://9gag.com/gag/a6ME6WN","13041","216","False","20161122080159"
"axgMYAM","http://9gag.com/gag/axgMYAM","5118","472","False","20161122080159"
"a7ZE0VA","http://9gag.com/gag/a7ZE0VA","6130","1010","False","20161122080159"
"aXAoK2d","http://9gag.com/gag/aXAoK2d","8189","93","False","20161122080159"
"a9W1MjZ","http://9gag.com/gag/a9W1MjZ","3104","320","False","20161122080159"
"aDjDjg7","http://9gag.com/gag/aDjDjg7","3547","520","False","20161123072849"
"aPMZA1B","http://9gag.com/gag/aPMZA1B","6216","244","False","20161123072849"
"aeYg0Kv","http://9gag.com/gag/aeYg0Kv","7357","135","False","20161123072849"
"aNdPnZG","http://9gag.com/gag/aNdPnZG","8493","111","False","20161123072849"
"anygjw0","http://9gag.com/gag/anygjw0","11215","157","False","20161123072849"
"aZBr74z","http://9gag.com/gag/aZBr74z","5934","953","False","20161123072849"
"ab6gOpX","http://9gag.com/gag/ab6gOpX","11364","591","False","20161123072849"
"ab6g0WB","http://9gag.com/gag/ab6g0WB","10847","135","False","20161123072849"
"a9W1AX0","http://9gag.com/gag/a9W1AX0","18539","239","False","20161123072849"
"a5Z11NV","http://9gag.com/gag/a5Z11NV","5148","728","False","20161123072849"
"aLMvM9g","http://9gag.com/gag/aLMvM9g","7851","238","False","20161123084341"
"a9W1EnD","http://9gag.com/gag/a9W1EnD","5523","367","False","20161123084341"
"avrA7zE","http://9gag.com/gag/avrA7zE","1472","194","False","20161123084341"
"amrgXXV","http://9gag.com/gag/amrgXXV","10211","129","False","20161123084341"
"aVDxqzM","http://9gag.com/gag/aVDxqzM","5359","269","False","20161123084341"
"a0dZ0yv","http://9gag.com/gag/a0dZ0yv","4174","213","False","20161123084341"
"azreEoB","http://9gag.com/gag/azreEoB","5283","95","False","20161123084341"
